img_num,prediction type,scribbles mode,scribbles bin,suffix,max_class_pix_gt,min_class_pix_gt,pix_labelled,max_class_pix_labelled,min_class_pix_labelled,pix_in_img,perc. labelled,accuracy,scribbles,prediction
1000,convpaint_l-0_s-1-2-4-8,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.91595458984375,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0_s-1-2-4-8_all_01500_w3.png
1000,convpaint_l-0-2_s-1,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9182281494140625,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1_all_01500_w3.png
1000,convpaint_l-0-2_s-1-2,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9197591145833334,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2_all_01500_w3.png
1000,convpaint_l-0-2_s-1-2-4,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9178568522135416,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2-4_all_01500_w3.png
1000,convpaint_l-0-2_s-1-2-4-8,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9156290690104166,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_convpaint_l-0-2_s-1-2-4-8_all_01500_w3.png
1000,ilastik,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9158274332682291,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_ilastik_all_01500_w3.png
1000,dino,all,1.5,w3,54705,17296,10292,186316,817,196608,5.234781901041666,0.9426320393880209,./FoodSeg103_results/data/run02/1000_scribbles_all_01500_w3.png,./FoodSeg103_results/data/run02/1000_dino_all_01500_w3.png
1500,convpaint_l-0_s-1,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.48265748915157863,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1_all_00050_w3.png
1500,convpaint_l-0_s-1-2,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.48181954212180156,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2_all_00050_w3.png
1500,convpaint_l-0_s-1-2-4,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.500920245398773,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4_all_00050_w3.png
1500,convpaint_l-0_s-1-2-4-8,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.587303606164896,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4-8_all_00050_w3.png
1500,convpaint_l-0-2_s-1,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.48954062546760435,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1_all_00050_w3.png
1500,convpaint_l-0-2_s-1-2,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.5784453089929672,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2_all_00050_w3.png
1500,convpaint_l-0-2_s-1-2-4,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.5182552745772856,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4_all_00050_w3.png
1500,convpaint_l-0-2_s-1-2-4-8,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.5792682926829268,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0-2_s-1-2-4-8_all_00050_w3.png
1500,ilastik,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.386383360766123,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_ilastik_all_00050_w3.png
1500,dino,all,0.05,w3,77608,4269,256,133404,24,133660,0.19153074966332487,0.9390318719138112,./FoodSeg103_results/data/run02/1500_scribbles_all_00050_w3.png,./FoodSeg103_results/data/run02/1500_dino_all_00050_w3.png
1500,convpaint_l-0_s-1,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.7162801137213826,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1_all_00300_w3.png
1500,convpaint_l-0_s-1-2,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.6938201406553943,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2_all_00300_w3.png
1500,convpaint_l-0_s-1-2-4,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.6726096064641628,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4_all_00300_w3.png
1500,convpaint_l-0_s-1-2-4-8,all,0.3,w3,77608,4269,1395,132265,62,133660,1.0436929522669458,0.60885081550202,./FoodSeg103_results/data/run02/1500_scribbles_all_00300_w3.png,./FoodSeg103_results/data/run02/1500_convpaint_l-0_s-1-2-4-8_all_00300_w3.png
