img_num,prediction tag,prediction type,layers,scalings,scribbles mode,scribbles bin,suffix,class_1_pix_gt,class_2_pix_gt,min_class_pix_gt,max_class_pix_gt,pix_labelled,class_1_pix_labelled,class_2_pix_labelled,min_class_pix_labelled,max_class_pix_labelled,pix_in_img,perc. labelled,accuracy,mPrecision,mRecall,mIoU,mF1,image,ground truth,scribbles,prediction
225,channels,channels,,,all,0.1,run08,52921,209223,52921,209223,248,83,165,83,165,262144,0.0946044921875,0.9053115844726562,0.8451579034826653,0.8779679615272243,0.7628565028859966,0.8598968567779267,/mnt/imaging.data/rschwob/cellpose_run07/225_img.png,/mnt/imaging.data/rschwob/cellpose_run07/225_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/225_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/225_channels_all_00100_w1_run08.png
225,channels,channels,,,all,1.0,run08,52921,209223,52921,209223,2566,902,1664,902,1664,262144,0.978851318359375,0.8931808471679688,0.8268075326549233,0.8665569593199496,0.740141910828545,0.8440381370693595,/mnt/imaging.data/rschwob/cellpose_run07/225_img.png,/mnt/imaging.data/rschwob/cellpose_run07/225_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/225_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/225_channels_all_01000_w1_run08.png
226,channels,channels,,,all,0.01,run08,43107,118173,43107,118173,15,6,9,6,9,161280,0.009300595238095238,0.7456101190476191,0.7391154482259433,0.804988389598468,0.5780264442297356,0.7290676602625994,/mnt/imaging.data/rschwob/cellpose_run07/226_img.png,/mnt/imaging.data/rschwob/cellpose_run07/226_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/226_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/226_channels_all_00010_w1_run08.png
226,channels,channels,,,all,0.1,run08,43107,118173,43107,118173,144,53,91,53,91,161280,0.08928571428571429,0.7695064484126984,0.7341631821370471,0.7884559963194526,0.5970338021930499,0.7420477477903074,/mnt/imaging.data/rschwob/cellpose_run07/226_img.png,/mnt/imaging.data/rschwob/cellpose_run07/226_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/226_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/226_channels_all_00100_w1_run08.png
226,channels,channels,,,all,1.0,run08,43107,118173,43107,118173,1580,602,978,602,978,161280,0.9796626984126984,0.8606336805555556,0.8199413824006228,0.8311372633286223,0.7100957512643782,0.8252031753212214,/mnt/imaging.data/rschwob/cellpose_run07/226_img.png,/mnt/imaging.data/rschwob/cellpose_run07/226_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/226_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/226_channels_all_01000_w1_run08.png
227,channels,channels,,,all,0.01,run08,55432,102264,55432,102264,15,6,9,6,9,157696,0.009511972402597404,0.49755225243506496,0.5622924481176895,0.5586324120963304,0.3306920753126329,0.49675618622655193,/mnt/imaging.data/rschwob/cellpose_run07/227_img.png,/mnt/imaging.data/rschwob/cellpose_run07/227_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/227_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/227_channels_all_00010_w1_run08.png
227,channels,channels,,,all,0.1,run08,55432,102264,55432,102264,150,66,84,66,84,157696,0.09511972402597403,0.9327440137987013,0.9274023641191619,0.9246606800391002,0.8630085641128283,0.9260031971827445,/mnt/imaging.data/rschwob/cellpose_run07/227_img.png,/mnt/imaging.data/rschwob/cellpose_run07/227_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/227_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/227_channels_all_00100_w1_run08.png
227,channels,channels,,,all,1.0,run08,55432,102264,55432,102264,1556,659,897,659,897,157696,0.9867086038961038,0.9102450284090909,0.8981905502134364,0.9086476556671237,0.8240520619875111,0.9028889421121301,/mnt/imaging.data/rschwob/cellpose_run07/227_img.png,/mnt/imaging.data/rschwob/cellpose_run07/227_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/227_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/227_channels_all_01000_w1_run08.png
228,channels,channels,,,all,0.01,run08,50546,107150,50546,107150,15,6,9,6,9,157696,0.009511972402597404,0.818644734172078,0.8084990615586248,0.8526989932558948,0.6828339730408466,0.8101778338691894,/mnt/imaging.data/rschwob/cellpose_run07/228_img.png,/mnt/imaging.data/rschwob/cellpose_run07/228_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/228_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/228_channels_all_00010_w1_run08.png
228,channels,channels,,,all,0.1,run08,50546,107150,50546,107150,148,62,86,62,86,157696,0.09385146103896104,0.8919122869318182,0.8704390605695027,0.9054748795509546,0.7908588740885512,0.8821931008309989,/mnt/imaging.data/rschwob/cellpose_run07/228_img.png,/mnt/imaging.data/rschwob/cellpose_run07/228_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/228_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/228_channels_all_00100_w1_run08.png
228,channels,channels,,,all,1.0,run08,50546,107150,50546,107150,1558,639,919,639,919,157696,0.9879768668831168,0.9190721387987013,0.9031783426923868,0.914476618822228,0.8337079420680645,0.9084201009126913,/mnt/imaging.data/rschwob/cellpose_run07/228_img.png,/mnt/imaging.data/rschwob/cellpose_run07/228_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/228_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/228_channels_all_01000_w1_run08.png
229,channels,channels,,,all,0.01,run08,73880,83816,73880,83816,12,6,6,6,6,157696,0.007609577922077922,0.782721185064935,0.8284739510210335,0.7942327946657486,0.6387180628339431,0.7788288476020857,/mnt/imaging.data/rschwob/cellpose_run07/229_img.png,/mnt/imaging.data/rschwob/cellpose_run07/229_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/229_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/229_channels_all_00010_w1_run08.png
229,channels,channels,,,all,0.1,run08,73880,83816,73880,83816,148,72,76,72,76,157696,0.09385146103896104,0.943162794237013,0.9430655433166052,0.9448268363800376,0.8923333062117549,0.9431003764898723,/mnt/imaging.data/rschwob/cellpose_run07/229_img.png,/mnt/imaging.data/rschwob/cellpose_run07/229_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/229_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/229_channels_all_00100_w1_run08.png
229,channels,channels,,,all,1.0,run08,73880,83816,73880,83816,1541,746,795,746,795,157696,0.9771966314935064,0.9477856128246753,0.9472309546619017,0.9484736501473127,0.9005390357884601,0.9476607615234286,/mnt/imaging.data/rschwob/cellpose_run07/229_img.png,/mnt/imaging.data/rschwob/cellpose_run07/229_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/229_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/229_channels_all_01000_w1_run08.png
230,channels,channels,,,all,0.01,run08,107415,50281,50281,107415,15,9,6,6,9,157696,0.009511972402597404,0.3092532467532468,0.3600216962942744,0.3660094355742234,0.18274395655091483,0.3088536100696623,/mnt/imaging.data/rschwob/cellpose_run07/230_img.png,/mnt/imaging.data/rschwob/cellpose_run07/230_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/230_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/230_channels_all_00010_w1_run08.png
230,channels,channels,,,all,0.1,run08,107415,50281,50281,107415,146,86,60,60,86,157696,0.09258319805194805,0.9433974228896104,0.9446549854178673,0.9240177157778304,0.8761333760533725,0.9333498838397385,/mnt/imaging.data/rschwob/cellpose_run07/230_img.png,/mnt/imaging.data/rschwob/cellpose_run07/230_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/230_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/230_channels_all_00100_w1_run08.png
230,channels,channels,,,all,1.0,run08,107415,50281,50281,107415,1556,915,641,641,915,157696,0.9867086038961038,0.9520660004058441,0.9541517875356971,0.9348608989521898,0.8941400378000819,0.9436637543799977,/mnt/imaging.data/rschwob/cellpose_run07/230_img.png,/mnt/imaging.data/rschwob/cellpose_run07/230_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/230_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/230_channels_all_01000_w1_run08.png
231,channels,channels,,,all,0.01,run08,97198,60498,60498,97198,12,6,6,6,6,157696,0.007609577922077922,0.9566127232142857,0.9566766093313702,0.95134466658206,0.9120208936416414,0.9538651574263481,/mnt/imaging.data/rschwob/cellpose_run07/231_img.png,/mnt/imaging.data/rschwob/cellpose_run07/231_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/231_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/231_channels_all_00010_w1_run08.png
231,channels,channels,,,all,0.1,run08,97198,60498,60498,97198,146,84,62,62,84,157696,0.09258319805194805,0.9343103185876623,0.9464374539014127,0.9172971167638402,0.867108648090652,0.9284324903121705,/mnt/imaging.data/rschwob/cellpose_run07/231_img.png,/mnt/imaging.data/rschwob/cellpose_run07/231_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/231_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/231_channels_all_00100_w1_run08.png
231,channels,channels,,,all,1.0,run08,97198,60498,60498,97198,1552,866,686,686,866,157696,0.984172077922078,0.9478680499188312,0.9535732766849526,0.9367708275978541,0.894152202475097,0.943908331346373,/mnt/imaging.data/rschwob/cellpose_run07/231_img.png,/mnt/imaging.data/rschwob/cellpose_run07/231_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/231_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/231_channels_all_01000_w1_run08.png
232,channels,channels,,,all,0.01,run08,57166,109234,57166,109234,15,6,9,6,9,166400,0.009014423076923078,0.781436298076923,0.7983722871984434,0.8279529824320851,0.6383069315315182,0.7787388149282674,/mnt/imaging.data/rschwob/cellpose_run07/232_img.png,/mnt/imaging.data/rschwob/cellpose_run07/232_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/232_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/232_channels_all_00010_w1_run08.png
232,channels,channels,,,all,0.1,run08,57166,109234,57166,109234,153,64,89,64,89,166400,0.09194711538461539,0.9621875,0.9552935554120019,0.9617563678386838,0.9203733911956322,0.9583839051208163,/mnt/imaging.data/rschwob/cellpose_run07/232_img.png,/mnt/imaging.data/rschwob/cellpose_run07/232_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/232_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/232_channels_all_00100_w1_run08.png
232,channels,channels,,,all,1.0,run08,57166,109234,57166,109234,1633,685,948,685,948,166400,0.9813701923076923,0.9534254807692307,0.9423700649626156,0.9582261442936124,0.903894652966692,0.9493238817133263,/mnt/imaging.data/rschwob/cellpose_run07/232_img.png,/mnt/imaging.data/rschwob/cellpose_run07/232_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/232_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/232_channels_all_01000_w1_run08.png
233,channels,channels,,,all,0.01,run08,71556,86140,71556,86140,12,6,6,6,6,157696,0.007609577922077922,0.9062056107954546,0.9095488279116013,0.9120456988178643,0.8284327743211459,0.9061634408078963,/mnt/imaging.data/rschwob/cellpose_run07/233_img.png,/mnt/imaging.data/rschwob/cellpose_run07/233_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/233_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/233_channels_all_00010_w1_run08.png
233,channels,channels,,,all,0.1,run08,71556,86140,71556,86140,155,74,81,74,81,157696,0.0982903814935065,0.914652242288961,0.9160494515437316,0.9193821665380908,0.8425739374084613,0.914554153369433,/mnt/imaging.data/rschwob/cellpose_run07/233_img.png,/mnt/imaging.data/rschwob/cellpose_run07/233_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/233_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/233_channels_all_00100_w1_run08.png
233,channels,channels,,,all,1.0,run08,71556,86140,71556,86140,1542,730,812,730,812,157696,0.977830762987013,0.9318562297077922,0.9316042879897959,0.9353131563325854,0.8721367235059785,0.9316914176801615,/mnt/imaging.data/rschwob/cellpose_run07/233_img.png,/mnt/imaging.data/rschwob/cellpose_run07/233_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/233_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/233_channels_all_01000_w1_run08.png
234,channels,channels,,,all,0.01,run08,107024,50672,50672,107024,15,9,6,6,9,157696,0.009511972402597404,0.9624277090097403,0.9547220270709698,0.959740907291958,0.918248724073702,0.9571662256231275,/mnt/imaging.data/rschwob/cellpose_run07/234_img.png,/mnt/imaging.data/rschwob/cellpose_run07/234_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/234_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/234_channels_all_00010_w1_run08.png
234,channels,channels,,,all,0.1,run08,107024,50672,50672,107024,144,82,62,62,82,157696,0.09131493506493506,0.9621677150974026,0.955957416791007,0.9574555616408429,0.9174126218778365,0.9567008080716505,/mnt/imaging.data/rschwob/cellpose_run07/234_img.png,/mnt/imaging.data/rschwob/cellpose_run07/234_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/234_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/234_channels_all_00100_w1_run08.png
234,channels,channels,,,all,1.0,run08,107024,50672,50672,107024,1547,916,631,631,916,157696,0.9810014204545454,0.9608867694805194,0.9563478718231655,0.9537530200179258,0.9143988762428672,0.9550337766022137,/mnt/imaging.data/rschwob/cellpose_run07/234_img.png,/mnt/imaging.data/rschwob/cellpose_run07/234_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/234_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/234_channels_all_01000_w1_run08.png
235,channels,channels,,,all,0.01,run08,68041,89655,68041,89655,12,6,6,6,6,157696,0.007609577922077922,0.4315137987012987,0.2903261401602738,0.38317875605731333,0.22328507822769889,0.31985888847609534,/mnt/imaging.data/rschwob/cellpose_run07/235_img.png,/mnt/imaging.data/rschwob/cellpose_run07/235_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/235_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/235_channels_all_00010_w1_run08.png
235,channels,channels,,,all,0.1,run08,68041,89655,68041,89655,146,64,82,64,82,157696,0.09258319805194805,0.94970703125,0.9472232620830169,0.9517230569376303,0.9030534084473169,0.9490242276696601,/mnt/imaging.data/rschwob/cellpose_run07/235_img.png,/mnt/imaging.data/rschwob/cellpose_run07/235_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/235_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/235_channels_all_00100_w1_run08.png
235,channels,channels,,,all,1.0,run08,68041,89655,68041,89655,1557,723,834,723,834,157696,0.9873427353896104,0.9598467938311688,0.9577794314077924,0.9611206713602432,0.92170886560058,0.9592356924077705,/mnt/imaging.data/rschwob/cellpose_run07/235_img.png,/mnt/imaging.data/rschwob/cellpose_run07/235_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/235_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/235_channels_all_01000_w1_run08.png
236,channels,channels,,,all,0.01,run08,82113,75583,75583,82113,12,6,6,6,6,157696,0.007609577922077922,0.965630073051948,0.9657124059501967,0.9654316284308995,0.93341949837276,0.965561046211205,/mnt/imaging.data/rschwob/cellpose_run07/236_img.png,/mnt/imaging.data/rschwob/cellpose_run07/236_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/236_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/236_channels_all_00010_w1_run08.png
236,channels,channels,,,all,0.1,run08,82113,75583,75583,82113,143,68,75,68,75,157696,0.09068080357142858,0.9389838676948052,0.943002449878068,0.9372192997593488,0.8843041388672137,0.9385766542000351,/mnt/imaging.data/rschwob/cellpose_run07/236_img.png,/mnt/imaging.data/rschwob/cellpose_run07/236_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/236_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/236_channels_all_00100_w1_run08.png
236,channels,channels,,,all,1.0,run08,82113,75583,75583,82113,1537,789,748,748,789,157696,0.9746601055194806,0.9556551846590909,0.956595746320078,0.9549153737367182,0.9148189009195486,0.9555085555514751,/mnt/imaging.data/rschwob/cellpose_run07/236_img.png,/mnt/imaging.data/rschwob/cellpose_run07/236_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/236_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/236_channels_all_01000_w1_run08.png
237,channels,channels,,,all,0.01,run08,48942,108754,48942,108754,15,6,9,6,9,157696,0.009511972402597404,0.8592545150162337,0.8392311562341079,0.8883218048888082,0.7396862875950339,0.8490257205205429,/mnt/imaging.data/rschwob/cellpose_run07/237_img.png,/mnt/imaging.data/rschwob/cellpose_run07/237_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/237_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/237_channels_all_00010_w1_run08.png
237,channels,channels,,,all,0.1,run08,48942,108754,48942,108754,149,60,89,60,89,157696,0.09448559253246754,0.9038276176948052,0.8808348525807754,0.9254417967146363,0.8109277613944433,0.8947269074325281,/mnt/imaging.data/rschwob/cellpose_run07/237_img.png,/mnt/imaging.data/rschwob/cellpose_run07/237_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/237_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/237_channels_all_00100_w1_run08.png
237,channels,channels,,,all,1.0,run08,48942,108754,48942,108754,1544,622,922,622,922,157696,0.979099025974026,0.9280577820616883,0.9068558983055764,0.9379578073179704,0.8517517738716736,0.9192865488348998,/mnt/imaging.data/rschwob/cellpose_run07/237_img.png,/mnt/imaging.data/rschwob/cellpose_run07/237_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/237_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/237_channels_all_01000_w1_run08.png
238,channels,channels,,,all,0.01,run08,68134,89562,68134,89562,11,5,6,5,6,157696,0.006975446428571428,0.7033596286525974,0.7348066604477581,0.7244098962527474,0.5415778746390245,0.7024102498768829,/mnt/imaging.data/rschwob/cellpose_run07/238_img.png,/mnt/imaging.data/rschwob/cellpose_run07/238_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/238_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/238_channels_all_00010_w1_run08.png
238,channels,channels,,,all,0.1,run08,68134,89562,68134,89562,141,64,77,64,77,157696,0.08941254058441558,0.819830560064935,0.8473927143365834,0.7984396051599938,0.6783414834933943,0.806121051662789,/mnt/imaging.data/rschwob/cellpose_run07/238_img.png,/mnt/imaging.data/rschwob/cellpose_run07/238_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/238_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/238_channels_all_00100_w1_run08.png
238,channels,channels,,,all,1.0,run08,68134,89562,68134,89562,1547,717,830,717,830,157696,0.9810014204545454,0.9137010450487013,0.9184191184743378,0.9066111175272489,0.8368621079526521,0.9109627664747142,/mnt/imaging.data/rschwob/cellpose_run07/238_img.png,/mnt/imaging.data/rschwob/cellpose_run07/238_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/238_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/238_channels_all_01000_w1_run08.png
239,channels,channels,,,all,0.01,run08,47842,109854,47842,109854,15,6,9,6,9,157696,0.009511972402597404,0.6991363129058441,0.7050488129295831,0.7423502123949219,0.5282023579778415,0.688825872215505,/mnt/imaging.data/rschwob/cellpose_run07/239_img.png,/mnt/imaging.data/rschwob/cellpose_run07/239_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/239_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/239_channels_all_00010_w1_run08.png
239,channels,channels,,,all,0.1,run08,47842,109854,47842,109854,140,55,85,55,85,157696,0.08877840909090909,0.8446821732954546,0.8264101783537212,0.8810277606968735,0.7174661335781215,0.8339682113615384,/mnt/imaging.data/rschwob/cellpose_run07/239_img.png,/mnt/imaging.data/rschwob/cellpose_run07/239_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/239_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/239_channels_all_00100_w1_run08.png
239,channels,channels,,,all,1.0,run08,47842,109854,47842,109854,1562,630,932,630,932,157696,0.9905133928571428,0.927632913961039,0.9121809582731291,0.9179882110490553,0.8450011171303916,0.9150001547459732,/mnt/imaging.data/rschwob/cellpose_run07/239_img.png,/mnt/imaging.data/rschwob/cellpose_run07/239_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/239_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/239_channels_all_01000_w1_run08.png
240,channels,channels,,,all,0.01,run08,74241,83455,74241,83455,12,6,6,6,6,157696,0.007609577922077922,0.878513088474026,0.8819798887214868,0.8816980304484228,0.7833451721683903,0.8785120001053739,/mnt/imaging.data/rschwob/cellpose_run07/240_img.png,/mnt/imaging.data/rschwob/cellpose_run07/240_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/240_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/240_channels_all_00010_w1_run08.png
240,channels,channels,,,all,0.1,run08,74241,83455,74241,83455,142,68,74,68,74,157696,0.09004667207792208,0.8887289468344156,0.8884308319836136,0.8897036740066215,0.7995386330792495,0.8885901035565184,/mnt/imaging.data/rschwob/cellpose_run07/240_img.png,/mnt/imaging.data/rschwob/cellpose_run07/240_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/240_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/240_channels_all_00100_w1_run08.png
240,channels,channels,,,all,1.0,run08,74241,83455,74241,83455,1553,754,799,754,799,157696,0.9848062094155844,0.8924132508116883,0.8919134869295857,0.8929778793216884,0.8054410033981187,0.8922184588436003,/mnt/imaging.data/rschwob/cellpose_run07/240_img.png,/mnt/imaging.data/rschwob/cellpose_run07/240_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/240_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/240_channels_all_01000_w1_run08.png
241,channels,channels,,,all,0.01,run08,103914,92694,92694,103914,18,9,9,9,9,196608,0.0091552734375,0.5826314290364584,0.5860748238813132,0.5855927859244551,0.41096551580543644,0.5824889479279372,/mnt/imaging.data/rschwob/cellpose_run07/241_img.png,/mnt/imaging.data/rschwob/cellpose_run07/241_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/241_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/241_channels_all_00010_w1_run08.png
241,channels,channels,,,all,0.1,run08,103914,92694,92694,103914,174,93,81,81,93,196608,0.0885009765625,0.7772165934244791,0.78917815851716,0.770718919102297,0.629438071198011,0.7715243283639449,/mnt/imaging.data/rschwob/cellpose_run07/241_img.png,/mnt/imaging.data/rschwob/cellpose_run07/241_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/241_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/241_channels_all_00100_w1_run08.png
241,channels,channels,,,all,1.0,run08,103914,92694,92694,103914,1947,1001,946,946,1001,196608,0.99029541015625,0.7999928792317709,0.8034913035957594,0.7962720581268866,0.6637987411438531,0.7975141411012805,/mnt/imaging.data/rschwob/cellpose_run07/241_img.png,/mnt/imaging.data/rschwob/cellpose_run07/241_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/241_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/241_channels_all_01000_w1_run08.png
242,channels,channels,,,all,0.01,run08,6158,114800,6158,114800,9,3,6,3,6,120958,0.007440599216256882,0.6291026637345194,0.5490292944268678,0.7452833386897642,0.3595019769911879,0.47639202108441625,/mnt/imaging.data/rschwob/cellpose_run07/242_img.png,/mnt/imaging.data/rschwob/cellpose_run07/242_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/242_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/242_channels_all_00010_w1_run08.png
242,channels,channels,,,all,0.1,run08,6158,114800,6158,114800,113,27,86,27,86,120958,0.09342085682633641,0.9438896145769606,0.7203073150918673,0.7881759075472488,0.650079256037962,0.7487546391723563,/mnt/imaging.data/rschwob/cellpose_run07/242_img.png,/mnt/imaging.data/rschwob/cellpose_run07/242_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/242_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/242_channels_all_00100_w1_run08.png
242,channels,channels,,,all,1.0,run08,6158,114800,6158,114800,1194,325,869,325,869,120958,0.9871194960234132,0.9156814762148845,0.6527005973757374,0.775466794560884,0.5925560259897398,0.691188556073494,/mnt/imaging.data/rschwob/cellpose_run07/242_img.png,/mnt/imaging.data/rschwob/cellpose_run07/242_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/242_scribbles_all_01000_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/242_channels_all_01000_w1_run08.png
243,channels,channels,,,all,0.01,run08,75799,120297,75799,120297,14,6,8,6,8,196096,0.007139360313315927,0.6899273825065274,0.6740968592402254,0.6760319799984811,0.5135758910903709,0.6749523630713434,/mnt/imaging.data/rschwob/cellpose_run07/243_img.png,/mnt/imaging.data/rschwob/cellpose_run07/243_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/243_scribbles_all_00010_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/243_channels_all_00010_w1_run08.png
243,channels,channels,,,all,0.1,run08,75799,120297,75799,120297,184,79,105,79,105,196096,0.09383159268929504,0.7301729765013055,0.7183070941961831,0.6978540674222184,0.5497561069828287,0.7033337726775304,/mnt/imaging.data/rschwob/cellpose_run07/243_img.png,/mnt/imaging.data/rschwob/cellpose_run07/243_ground_truth.png,/mnt/imaging.data/rschwob/cellpose_run07/243_scribbles_all_00100_w1_run07.png,/mnt/imaging.data/rschwob/cellpose_run08/243_channels_all_00100_w1_run08.png
